"","Longitude..x.","Latitude..y.","Station.Name","Climate.ID","Date.Time","Year","Month","Day","Data.Quality","Max.Temp...C.","Max.Temp.Flag","Min.Temp...C.","Min.Temp.Flag","Mean.Temp...C.","Mean.Temp.Flag","Heat.Deg.Days...C.","Heat.Deg.Days.Flag","Cool.Deg.Days...C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag","q","level"
"3841",-122.51,53.03,"QUESNEL",1096629,2021-07-07,2021,7,7,NA,33.1,"",8.4,"",20.8,"",0,"",2.8,"",NA,NA,NA,NA,0,"",NA,NA,33,"","32","","0.924","1.520"
"3842",-122.51,53.03,"QUESNEL",1096629,2021-07-08,2021,7,8,NA,29.3,"",10.3,"",19.8,"",0,"",1.8,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.883","1.514"
"3843",-122.51,53.03,"QUESNEL",1096629,2021-07-09,2021,7,9,NA,31.5,"",9.9,"",20.7,"",0,"",2.7,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.850","1.509"
"3844",-122.51,53.03,"QUESNEL",1096629,2021-07-10,2021,7,10,NA,29.6,"",13.5,"",21.6,"",0,"",3.6,"",NA,NA,NA,NA,0,"",NA,NA,34,"","42","","0.828","1.505"
"3845",-122.51,53.03,"QUESNEL",1096629,2021-07-11,2021,7,11,NA,27.2,"",9.4,"",18.3,"",0,"",0.3,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.821","1.504"
"3846",-122.51,53.03,"QUESNEL",1096629,2021-07-12,2021,7,12,NA,30.6,"",7.1,"",18.9,"",0,"",0.9,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.767","1.495"
"3847",-122.51,53.03,"QUESNEL",1096629,2021-07-13,2021,7,13,NA,34.2,"",8.6,"",21.4,"",0,"",3.4,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.775","1.496"
"3848",-122.51,53.03,"QUESNEL",1096629,2021-07-14,2021,7,14,NA,29.7,"",10.4,"",20.1,"",0,"",2.1,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.707","1.484"
"3849",-122.51,53.03,"QUESNEL",1096629,2021-07-15,2021,7,15,NA,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,NA,NA,NA,"M",NA,NA,NA,"M",NA,"M","0.682","1.479"
"3850",-122.51,53.03,"QUESNEL",1096629,2021-07-16,2021,7,16,NA,23.1,"",12,"",17.6,"",0.4,"",0,"",NA,NA,NA,NA,1.5,"",NA,NA,NA,"M",NA,"M","0.656","1.474"
"3851",-122.51,53.03,"QUESNEL",1096629,2021-07-17,2021,7,17,NA,25.2,"",11.9,"",18.6,"",0,"",0.6,"",NA,NA,NA,NA,2.2,"",NA,NA,33,"","33","","0.706","1.484"
"3852",-122.51,53.03,"QUESNEL",1096629,2021-07-18,2021,7,18,NA,22.4,"",13.2,"",17.8,"",0.2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.692","1.481"
"3853",-122.51,53.03,"QUESNEL",1096629,2021-07-19,2021,7,19,NA,29.4,"",8,"",18.7,"",0,"",0.7,"",NA,NA,NA,NA,0,"",NA,NA,32,"","35","","0.685","1.480"
"3854",-122.51,53.03,"QUESNEL",1096629,2021-07-20,2021,7,20,NA,25.7,"",10.1,"",17.9,"",0.1,"",0,"",NA,NA,NA,NA,1.3,"",NA,NA,33,"","46","","0.768","1.495"
"3855",-122.51,53.03,"QUESNEL",1096629,2021-07-21,2021,7,21,NA,18.5,"",6.4,"",12.5,"",5.5,"",0,"",NA,NA,NA,NA,18.6,"",NA,NA,23,"","61","","0.843","1.507"
"3856",-122.51,53.03,"QUESNEL",1096629,2021-07-22,2021,7,22,NA,20.3,"",5.2,"",12.8,"",5.2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.956","1.525"
"3857",-122.51,53.03,"QUESNEL",1096629,2021-07-23,2021,7,23,NA,23.9,"",5,"",14.5,"",3.5,"",0,"",NA,NA,NA,NA,0.5,"",NA,NA,32,"","32","","0.957","1.525"
"3858",-122.51,53.03,"QUESNEL",1096629,2021-07-24,2021,7,24,NA,23.6,"",11.5,"",17.6,"",0.4,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,33,"","46","","0.927","1.521"
"3859",-122.51,53.03,"QUESNEL",1096629,2021-07-25,2021,7,25,NA,19.5,"",9.6,"",14.6,"",3.4,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,32,"","33","","0.883","1.514"
"3860",-122.51,53.03,"QUESNEL",1096629,2021-07-26,2021,7,26,NA,24.2,"",8.2,"",16.2,"",1.8,"",0,"",NA,NA,NA,NA,3.2,"",NA,NA,25,"","39","","0.875","1.513"
"3861",-122.51,53.03,"QUESNEL",1096629,2021-07-27,2021,7,27,NA,25.5,"",8.7,"",17.1,"",0.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.845","1.508"
"3862",-122.51,53.03,"QUESNEL",1096629,2021-07-28,2021,7,28,NA,29.8,"",7.2,"",18.5,"",0,"",0.5,"",NA,NA,NA,NA,0,"",NA,NA,35,"","37","","0.817","1.503"
"3863",-122.51,53.03,"QUESNEL",1096629,2021-07-29,2021,7,29,NA,29.7,"",12.2,"",21,"",0,"",3,"",NA,NA,NA,NA,0,"",NA,NA,32,"","35","","0.770","1.495"
"3864",-122.51,53.03,"QUESNEL",1096629,2021-07-30,2021,7,30,NA,33,"",9.1,"",21.1,"",0,"",3.1,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.720","1.486"
"3865",-122.51,53.03,"QUESNEL",1096629,2021-07-31,2021,7,31,NA,32,"",9.9,"",21,"",0,"",3,"",NA,NA,NA,NA,0,"",NA,NA,19,"","59","","0.661","1.475"
"3866",-122.51,53.03,"QUESNEL",1096629,2021-08-01,2021,8,1,NA,22.9,"",13.9,"",18.4,"",0,"",0.4,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.616","1.466"
"3867",-122.51,53.03,"QUESNEL",1096629,2021-08-02,2021,8,2,NA,31,"",13.5,"",22.3,"",0,"",4.3,"",NA,NA,NA,NA,NA,"M",NA,NA,33,"","48","","0.696","1.480"
"3868",-122.51,53.03,"QUESNEL",1096629,2021-08-03,2021,8,3,NA,30.1,"",13,"",21.6,"",0,"",3.6,"",NA,NA,NA,NA,0.4,"",NA,NA,NA,"M",NA,"M","0.715","1.485"
"3869",-122.51,53.03,"QUESNEL",1096629,2021-08-04,2021,8,4,NA,31.3,"",10,"",20.7,"",0,"",2.7,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.618","1.467"
"3870",-122.51,53.03,"QUESNEL",1096629,2021-08-05,2021,8,5,NA,30.2,"",10.7,"",20.5,"",0,"",2.5,"",NA,NA,NA,NA,0,"",NA,NA,33,"","58","","0.575","1.458"
"3871",-122.51,53.03,"QUESNEL",1096629,2021-08-06,2021,8,6,NA,22.2,"",10.6,"",16.4,"",1.6,"",0,"",NA,NA,NA,NA,0,"",NA,NA,33,"","32","","0.536","1.449"
"3872",-122.51,53.03,"QUESNEL",1096629,2021-08-07,2021,8,7,NA,21.6,"",11.9,"",16.8,"",1.2,"",0,"",NA,NA,NA,NA,2.4,"",NA,NA,32,"","32","","0.502","1.442"
"3873",-122.51,53.03,"QUESNEL",1096629,2021-08-08,2021,8,8,NA,25.5,"",10.8,"",18.2,"",0,"",0.2,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.516","1.445"
"3874",-122.51,53.03,"QUESNEL",1096629,2021-08-09,2021,8,9,NA,24.5,"",9.9,"",17.2,"",0.8,"",0,"",NA,NA,NA,NA,0,"",NA,NA,30,"","41","","0.500","1.441"
"3875",-122.51,53.03,"QUESNEL",1096629,2021-08-10,2021,8,10,NA,27.7,"",14,"",20.9,"",0,"",2.9,"",NA,NA,NA,NA,0,"",NA,NA,29,"","33","","0.470","1.434"
"3876",-122.51,53.03,"QUESNEL",1096629,2021-08-11,2021,8,11,NA,27.7,"",12,"",19.9,"",0,"",1.9,"",NA,NA,NA,NA,0,"",NA,NA,35,"","39","","0.445","1.428"
"3877",-122.51,53.03,"QUESNEL",1096629,2021-08-12,2021,8,12,NA,30.2,"",7,"",18.6,"",0,"",0.6,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.426","1.423"
"3878",-122.51,53.03,"QUESNEL",1096629,2021-08-13,2021,8,13,NA,36.6,"",8.9,"",22.8,"",0,"",4.8,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.400","1.416"
"3879",-122.51,53.03,"QUESNEL",1096629,2021-08-14,2021,8,14,NA,26.8,"",10.8,"",18.8,"",0,"",0.8,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.391","1.414"
"3880",-122.51,53.03,"QUESNEL",1096629,2021-08-15,2021,8,15,NA,20.9,"",14.7,"",17.8,"",0.2,"",0,"",NA,NA,NA,NA,6.2,"",NA,NA,NA,"M",NA,"M","0.431","1.424"
"3881",-122.51,53.03,"QUESNEL",1096629,2021-08-16,2021,8,16,NA,18.8,"",4.8,"",11.8,"",6.2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.456","1.430"
"3882",-122.51,53.03,"QUESNEL",1096629,2021-08-17,2021,8,17,NA,24.2,"",6.7,"",15.5,"",2.5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,33,"","37","","0.417","1.421"
"3883",-122.51,53.03,"QUESNEL",1096629,2021-08-18,2021,8,18,NA,19.3,"",7.4,"",13.4,"",4.6,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.405","1.418"
"3884",-122.51,53.03,"QUESNEL",1096629,2021-08-19,2021,8,19,NA,22.5,"",12.6,"",17.6,"",0.4,"",0,"",NA,NA,NA,NA,0.4,"",NA,NA,2,"","37","","0.406","1.418"
"3885",-122.51,53.03,"QUESNEL",1096629,2021-08-20,2021,8,20,NA,26.2,"",8.1,"",17.2,"",0.8,"",0,"",NA,NA,NA,NA,0,"",NA,NA,32,"","33","","0.395","1.415"
"3886",-122.51,53.03,"QUESNEL",1096629,2021-08-21,2021,8,21,NA,26.8,"",5.3,"",16.1,"",1.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,34,"","37","","0.393","1.414"
"3887",-122.51,53.03,"QUESNEL",1096629,2021-08-22,2021,8,22,NA,16.3,"",7.1,"",11.7,"",6.3,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.388","1.413"
"3888",-122.51,53.03,"QUESNEL",1096629,2021-08-23,2021,8,23,NA,19.7,"",6.9,"",13.3,"",4.7,"",0,"",NA,NA,NA,NA,1.1,"",NA,NA,33,"","32","","0.390","1.413"
"3889",-122.51,53.03,"QUESNEL",1096629,2021-08-24,2021,8,24,NA,23.1,"",3.1,"",13.1,"",4.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.390","1.413"
"3890",-122.51,53.03,"QUESNEL",1096629,2021-08-25,2021,8,25,NA,26.2,"",3.4,"",14.8,"",3.2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,17,"","35","","0.392","1.414"
"3891",-122.51,53.03,"QUESNEL",1096629,2021-08-26,2021,8,26,NA,16.7,"",9,"",12.9,"",5.1,"",0,"",NA,NA,NA,NA,10.2,"",NA,NA,32,"","35","","0.427","1.423"
"3892",-122.51,53.03,"QUESNEL",1096629,2021-08-27,2021,8,27,NA,19.7,"",10.8,"",15.3,"",2.7,"",0,"",NA,NA,NA,NA,1.8,"",NA,NA,NA,"M",NA,"M","0.497","1.440"
"3893",-122.51,53.03,"QUESNEL",1096629,2021-08-28,2021,8,28,NA,22.9,"",7.5,"",15.2,"",2.8,"",0,"",NA,NA,NA,NA,9.9,"",NA,NA,29,"","58","","0.547","1.452"
"3894",-122.51,53.03,"QUESNEL",1096629,2021-08-29,2021,8,29,NA,21.3,"",7.7,"",14.5,"",3.5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,36,"","33","","0.539","1.450"
"3895",-122.51,53.03,"QUESNEL",1096629,2021-08-30,2021,8,30,NA,18.7,"",5.9,"",12.3,"",5.7,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.566","1.456"
"3896",-122.51,53.03,"QUESNEL",1096629,2021-08-31,2021,8,31,NA,17.5,"",8.3,"",12.9,"",5.1,"",0,"",NA,NA,NA,NA,8.4,"",NA,NA,34,"","45","","0.609","1.465"
"3897",-122.51,53.03,"QUESNEL",1096629,2021-09-01,2021,9,1,NA,20.9,"",4,"",12.5,"",5.5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,36,"","37","","0.608","1.465"
"3898",-122.51,53.03,"QUESNEL",1096629,2021-09-02,2021,9,2,NA,23.3,"",1.6,"",12.5,"",5.5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.621","1.467"
"3899",-122.51,53.03,"QUESNEL",1096629,2021-09-03,2021,9,3,NA,23.6,"",2.3,"",13,"",5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,17,"","32","","0.611","1.465"
"3900",-122.51,53.03,"QUESNEL",1096629,2021-09-04,2021,9,4,NA,20,"",6.3,"",13.2,"",4.8,"",0,"",NA,NA,NA,NA,0.6,"",NA,NA,16,"","35","","0.669","1.477"
"3901",-122.51,53.03,"QUESNEL",1096629,2021-09-05,2021,9,5,NA,23.4,"",8.3,"",15.9,"",2.1,"",0,"",NA,NA,NA,NA,0,"",NA,NA,27,"","32","","0.625","1.468"
"3902",-122.51,53.03,"QUESNEL",1096629,2021-09-06,2021,9,6,NA,20.5,"",7.6,"",14.1,"",3.9,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,NA,"M",NA,"M","0.587","1.460"
"3903",-122.51,53.03,"QUESNEL",1096629,2021-09-07,2021,9,7,NA,26.8,"",10.6,"",18.7,"",0,"",0.7,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.542","1.451"
"3904",-122.51,53.03,"QUESNEL",1096629,2021-09-08,2021,9,8,NA,19.6,"",10.9,"",15.3,"",2.7,"",0,"",NA,NA,NA,NA,3,"",NA,NA,34,"","41","","0.520","1.446"
"3905",-122.51,53.03,"QUESNEL",1096629,2021-09-09,2021,9,9,NA,16.7,"",9.9,"",13.3,"",4.7,"",0,"",NA,NA,NA,NA,4.8,"",NA,NA,NA,"M",NA,"M","0.550","1.452"
"3906",-122.51,53.03,"QUESNEL",1096629,2021-09-10,2021,9,10,NA,22.7,"",11.6,"",17.2,"",0.8,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,NA,"M",NA,"M","0.606","1.464"
"3907",-122.51,53.03,"QUESNEL",1096629,2021-09-11,2021,9,11,NA,21.5,"",8.8,"",15.2,"",2.8,"",0,"",NA,NA,NA,NA,5,"",NA,NA,34,"","37","","0.605","1.464"
"3908",-122.51,53.03,"QUESNEL",1096629,2021-09-12,2021,9,12,NA,17.6,"",5.4,"",11.5,"",6.5,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,NA,"M",NA,"M","0.652","1.473"
"3909",-122.51,53.03,"QUESNEL",1096629,2021-09-13,2021,9,13,NA,19.5,"",6.4,"",13,"",5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.674","1.478"
"3910",-122.51,53.03,"QUESNEL",1096629,2021-09-14,2021,9,14,NA,14,"",5.8,"",9.9,"",8.1,"",0,"",NA,NA,NA,NA,9.2,"",NA,NA,33,"","33","","0.711","1.484"
"3911",-122.51,53.03,"QUESNEL",1096629,2021-09-15,2021,9,15,NA,14.3,"",1.3,"",7.8,"",10.2,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,32,"","35","","0.716","1.485"
"3912",-122.51,53.03,"QUESNEL",1096629,2021-09-16,2021,9,16,NA,15.8,"",-1.1,"",7.4,"",10.6,"",0,"",NA,NA,NA,NA,0,"",NA,NA,17,"","35","","0.675","1.478"
"3913",-122.51,53.03,"QUESNEL",1096629,2021-09-17,2021,9,17,NA,12.9,"",6.4,"",9.7,"",8.3,"",0,"",NA,NA,NA,NA,8.1,"",NA,NA,18,"","46","","0.755","1.492"
"3914",-122.51,53.03,"QUESNEL",1096629,2021-09-18,2021,9,18,NA,16.4,"",6.4,"",11.4,"",6.6,"",0,"",NA,NA,NA,NA,0.8,"",NA,NA,21,"","41","","0.886","1.514"
"3915",-122.51,53.03,"QUESNEL",1096629,2021-09-19,2021,9,19,NA,17.1,"",1.7,"",9.4,"",8.6,"",0,"",NA,NA,NA,NA,0.7,"",NA,NA,27,"","48","","0.889","1.515"
"3916",-122.51,53.03,"QUESNEL",1096629,2021-09-20,2021,9,20,NA,14.3,"",4.5,"",9.4,"",8.6,"",0,"",NA,NA,NA,NA,1.7,"",NA,NA,NA,"M",NA,"M","0.904","1.517"
"3917",-122.51,53.03,"QUESNEL",1096629,2021-09-21,2021,9,21,NA,15.8,"",10.8,"",13.3,"",4.7,"",0,"",NA,NA,NA,NA,2.2,"",NA,NA,10,"","35","","0.996","1.531"
"3918",-122.51,53.03,"QUESNEL",1096629,2021-09-22,2021,9,22,NA,20,"",8,"",14,"",4,"",0,"",NA,NA,NA,NA,1.9,"",NA,NA,NA,"M",NA,"M","1.06","1.540"
"3919",-122.51,53.03,"QUESNEL",1096629,2021-09-23,2021,9,23,NA,15.1,"",5.3,"",10.2,"",7.8,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,NA,"M",NA,"M","1.02","1.535"
"3920",-122.51,53.03,"QUESNEL",1096629,2021-09-24,2021,9,24,NA,18.5,"",9.4,"",14,"",4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.982","1.529"
"3921",-122.51,53.03,"QUESNEL",1096629,2021-09-25,2021,9,25,NA,15.8,"",9.2,"",12.5,"",5.5,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,NA,"M",NA,"M","0.983","1.529"
"3922",-122.51,53.03,"QUESNEL",1096629,2021-09-26,2021,9,26,NA,21.7,"",10.6,"",16.2,"",1.8,"",0,"",NA,NA,NA,NA,1.9,"",NA,NA,17,"","45","","0.915","1.519"
"3923",-122.51,53.03,"QUESNEL",1096629,2021-09-27,2021,9,27,NA,19.4,"",8.1,"",13.8,"",4.2,"",0,"",NA,NA,NA,NA,0.8,"",NA,NA,15,"","59","","0.908","1.518"
"3924",-122.51,53.03,"QUESNEL",1096629,2021-09-28,2021,9,28,NA,16.1,"",3.1,"",9.6,"",8.4,"",0,"",NA,NA,NA,NA,1,"",NA,NA,15,"","37","","0.883","1.514"
"3925",-122.51,53.03,"QUESNEL",1096629,2021-09-29,2021,9,29,NA,14.6,"",3.5,"",9.1,"",8.9,"",0,"",NA,NA,NA,NA,0.4,"",NA,NA,17,"","55","","0.881","1.514"
"3926",-122.51,53.03,"QUESNEL",1096629,2021-09-30,2021,9,30,NA,20,"",8.8,"",14.4,"",3.6,"",0,"",NA,NA,NA,NA,0,"",NA,NA,16,"","63","","0.864","1.511"
"3927",-122.51,53.03,"QUESNEL",1096629,2021-10-01,2021,10,1,NA,16.1,"",3.6,"",9.9,"",8.1,"",0,"",NA,NA,NA,NA,0,"",NA,NA,17,"","33","","0.839","1.507"
"3928",-122.51,53.03,"QUESNEL",1096629,2021-10-02,2021,10,2,NA,13.7,"",7.6,"",10.7,"",7.3,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,21,"","39","","0.831","1.505"
"3929",-122.51,53.03,"QUESNEL",1096629,2021-10-03,2021,10,3,NA,12.9,"",2.3,"",7.6,"",10.4,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,NA,"M",NA,"M","0.807","1.501"
"3930",-122.51,53.03,"QUESNEL",1096629,2021-10-04,2021,10,4,NA,10.2,"",1.2,"",5.7,"",12.3,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.790","1.498"
"3931",-122.51,53.03,"QUESNEL",1096629,2021-10-05,2021,10,5,NA,6.6,"",3.5,"",5.1,"",12.9,"",0,"",NA,NA,NA,NA,5.9,"",NA,NA,NA,"M",NA,"M","0.830","1.505"
"3932",-122.51,53.03,"QUESNEL",1096629,2021-10-06,2021,10,6,NA,8.3,"",0,"",4.2,"",13.8,"",0,"",NA,NA,NA,NA,0.4,"",NA,NA,NA,"M",NA,"M","0.825","1.504"
"3933",-122.51,53.03,"QUESNEL",1096629,2021-10-07,2021,10,7,NA,8.1,"",0.1,"",4.1,"",13.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,17,"","35","","0.846","1.508"
"3934",-122.51,53.03,"QUESNEL",1096629,2021-10-08,2021,10,8,NA,13.1,"",-1.8,"",5.7,"",12.3,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.851","1.509"
"3935",-122.51,53.03,"QUESNEL",1096629,2021-10-09,2021,10,9,NA,9.2,"",2.7,"",6,"",12,"",0,"",NA,NA,NA,NA,12.1,"",NA,NA,NA,"M",NA,"M","0.901","1.517"
"3936",-122.51,53.03,"QUESNEL",1096629,2021-10-10,2021,10,10,NA,9.1,"",-1,"",4.1,"",13.9,"",0,"",NA,NA,NA,NA,1.4,"",NA,NA,36,"","33","","1.02","1.535"
"3937",-122.51,53.03,"QUESNEL",1096629,2021-10-11,2021,10,11,NA,9,"",-1.7,"",3.7,"",14.3,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","1.09","1.545"
"3938",-122.51,53.03,"QUESNEL",1096629,2021-10-12,2021,10,12,NA,5.6,"",-3.1,"",1.3,"",16.7,"",0,"",NA,NA,NA,NA,2.4,"",NA,NA,17,"","48","","1.12","1.548"
"3939",-122.51,53.03,"QUESNEL",1096629,2021-10-13,2021,10,13,NA,7.6,"",-1.7,"",3,"",15,"",0,"",NA,NA,NA,NA,0,"",NA,NA,11,"","35","","1.14","1.551"
"3940",-122.51,53.03,"QUESNEL",1096629,2021-10-14,2021,10,14,NA,12.3,"",2.6,"",7.5,"",10.5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,25,"","37","","1.17","1.555"
"3941",-122.51,53.03,"QUESNEL",1096629,2021-10-15,2021,10,15,NA,14.8,"",7.2,"",11,"",7,"",0,"",NA,NA,NA,NA,0.7,"",NA,NA,15,"","42","","1.15","1.553"
"3942",-122.51,53.03,"QUESNEL",1096629,2021-10-16,2021,10,16,NA,13.6,"",5.2,"",9.4,"",8.6,"",0,"",NA,NA,NA,NA,8.4,"",NA,NA,33,"","42","","1.19","1.558"
"3943",-122.51,53.03,"QUESNEL",1096629,2021-10-17,2021,10,17,NA,5.5,"",0.3,"",2.9,"",15.1,"",0,"",NA,NA,NA,NA,6.4,"",NA,NA,34,"","32","","1.30","1.572"
"3944",-122.51,53.03,"QUESNEL",1096629,2021-10-18,2021,10,18,NA,3.2,"",-3.2,"",0,"",18,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","1.42","1.586"
"3945",-122.51,53.03,"QUESNEL",1096629,2021-10-19,2021,10,19,NA,5,"",-1,"",2,"",16,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","1.48","1.592"
"3946",-122.51,53.03,"QUESNEL",1096629,2021-10-20,2021,10,20,NA,11.3,"",1.8,"",6.6,"",11.4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","1.54","1.600"
"3947",-122.51,53.03,"QUESNEL",1096629,2021-10-21,2021,10,21,NA,15.4,"",-1.4,"",7,"",11,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,15,"","68","","1.55","1.601"
"3948",-122.51,53.03,"QUESNEL",1096629,2021-10-22,2021,10,22,NA,14.8,"",1,"",7.9,"",10.1,"",0,"",NA,NA,NA,NA,0,"",NA,NA,15,"","39","","1.49","1.594"
"3949",-122.51,53.03,"QUESNEL",1096629,2021-10-23,2021,10,23,NA,13.3,"",-1.9,"",5.7,"",12.3,"",0,"",NA,NA,NA,NA,0,"",NA,NA,17,"","33","","1.41","1.585"
"3950",-122.51,53.03,"QUESNEL",1096629,2021-10-24,2021,10,24,NA,13.1,"",-3.4,"",4.9,"",13.1,"",0,"",NA,NA,NA,NA,0,"",NA,NA,15,"","55","","1.40","1.584"
"3951",-122.51,53.03,"QUESNEL",1096629,2021-10-25,2021,10,25,NA,12.2,"",-1,"",5.6,"",12.4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,17,"","39","","1.38","1.582"
"3952",-122.51,53.03,"QUESNEL",1096629,2021-10-26,2021,10,26,NA,13.8,"",6.7,"",10.3,"",7.7,"",0,"",NA,NA,NA,NA,0,"",NA,NA,16,"","63","","1.35","1.578"
"3953",-122.51,53.03,"QUESNEL",1096629,2021-10-27,2021,10,27,NA,13.6,"",-1,"",6.3,"",11.7,"",0,"",NA,NA,NA,NA,0,"",NA,NA,26,"","46","","1.31","1.574"
"3954",-122.51,53.03,"QUESNEL",1096629,2021-10-28,2021,10,28,NA,7.6,"",-2.7,"",2.5,"",15.5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","1.28","1.570"
"3955",-122.51,53.03,"QUESNEL",1096629,2021-10-29,2021,10,29,NA,6.5,"",-6.1,"",0.2,"",17.8,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","1.23","1.563"
"3956",-122.51,53.03,"QUESNEL",1096629,2021-10-30,2021,10,30,NA,4.4,"",-9,"",-2.3,"",20.3,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","1.01","1.528"
"3957",-122.51,53.03,"QUESNEL",1096629,2021-10-31,2021,10,31,NA,3.1,"",-9.4,"",-3.2,"",21.2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.707","1.491"
"3958",-122.51,53.03,"QUESNEL",1096629,2021-11-01,2021,11,1,NA,2.1,"",-9.9,"",-3.9,"",21.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","0.562","1.448"
"3959",-122.51,53.03,"QUESNEL",1096629,2021-11-02,2021,11,2,NA,9.6,"",-7,"",1.3,"",16.7,"",0,"",NA,NA,NA,NA,0.4,"",NA,NA,16,"","48","","0.991","1.551"
"3960",-122.51,53.03,"QUESNEL",1096629,2021-11-03,2021,11,3,NA,10.6,"",5.3,"",8,"",10,"",0,"",NA,NA,NA,NA,4.5,"",NA,NA,14,"","41","","1.66","1.612"
"3961",-122.51,53.03,"QUESNEL",1096629,2021-11-04,2021,11,4,NA,13.1,"",3.3,"",8.2,"",9.8,"",0,"",NA,NA,NA,NA,1.1,"",NA,NA,17,"","39","","1.49","1.594"
"3962",-122.51,53.03,"QUESNEL",1096629,2021-11-05,2021,11,5,NA,11.1,"",-2.7,"",4.2,"",13.8,"",0,"",NA,NA,NA,NA,0.5,"",NA,NA,16,"","45","","1.33","1.576"
"3963",-122.51,53.03,"QUESNEL",1096629,2021-11-06,2021,11,6,NA,6.4,"",-4.3,"",1.1,"",16.9,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"M",NA,"M","1.22","1.566"
